method,dataset,dropout,run,prob,prob measure,total tes trading days skipped,total tes trading days profitable,total tes trading days averted loss by skipping,tes trading days averted loss by skipping percentage of total skipped,total tes trading days,total tes return,total tes return if without filtering,total tes log return,avg tes return,tes profit per trade,tes sharpe ratio,dropout tes acc,dropout tes mcc,tes acc,tes mcc,tes acc of y to log return,best benchmark tes total return,best benchmark tes total profit per trade,best benchmark tes avg sharpe ratio,best benchmark tes total log return,best benchmark tes acc
Adv-ALSTM,stocknet,0.05,3,0.0,std,0,2017,0,100.0,3720,13235.344143000004,13235.344143000004,4.394005544793239,3.557888210483872,3.557888210483872,0.011798363503432843,54.22043010752689,0.09398277093327861,54.22043010752689,0.09398277093327861,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,1.0,var,3038,428,1449,47.69585253456221,682,-1950.8792669999998,13235.344143000004,3.2094923121562724,-0.5244299104838709,-2.8605267844574778,-0.004155237448918986,54.22043010752689,0.09398277093327861,62.75659824046921,0.2575191445153854,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.9,var,2222,869,1074,48.33483348334833,1498,93.74349600000045,13235.344143000004,3.8386057551646884,0.025199864516129152,0.06257910280373861,0.00016162594343204978,54.22043010752689,0.09398277093327861,58.010680907877166,0.16030389562501754,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.8,var,1820,1099,902,49.56043956043956,1900,3449.115218000001,13235.344143000004,4.62768559365246,0.927181510215054,1.815323798947369,0.0053704455192689,54.22043010752689,0.09398277093327861,57.8421052631579,0.15967395449838345,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.7,var,1511,1273,767,50.76108537392455,2209,5069.932493999999,13235.344143000004,5.297292580720231,1.3628850790322578,2.295125619737437,0.007795629947350135,54.22043010752689,0.09398277093327861,57.627885921231325,0.15757736210128373,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.6,var,1198,1446,627,52.33722871452421,2522,2314.165718000003,13235.344143000004,5.684172065242254,0.6220875586021514,0.9175914821570194,0.0030070066388184183,54.22043010752689,0.09398277093327861,57.33544805709754,0.15393631692437684,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.5,var,917,1587,487,53.10796074154853,2803,8546.892847000001,13235.344143000004,5.826093790019197,2.297551840591398,3.0491947367106675,0.008336228427940422,54.22043010752689,0.09398277093327861,56.61790938280414,0.1411231949392554,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.4,var,657,1705,345,52.51141552511416,3063,10854.222358000003,13235.344143000004,5.519645879253421,2.917801709139786,3.5436573157035594,0.010490700140372943,54.22043010752689,0.09398277093327861,55.66438132549788,0.12149320235738038,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.3,var,436,1815,234,53.669724770642205,3284,8570.395899000006,13235.344143000004,5.371782840397966,2.303869865322582,2.609742965590745,0.007913539995032694,54.22043010752689,0.09398277093327861,55.267965895249695,0.11385465383166186,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.2,var,252,1901,136,53.96825396825397,3468,14195.611248,13235.344143000004,5.039558266647296,3.816024529032258,4.093313508650519,0.012761369015633257,54.22043010752689,0.09398277093327861,54.8154555940023,0.1053353929276527,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.1,var,106,1975,64,60.37735849056604,3614,14182.298627000002,13235.344143000004,4.782613289202913,3.812445867473119,3.924266360542336,0.012749374557766592,54.22043010752689,0.09398277093327861,54.64858882125069,0.10196834786615148,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.0,var,0,2017,0,100.0,3720,13235.344143000004,13235.344143000004,4.394005544793239,3.557888210483872,3.557888210483872,0.011798363503432843,54.22043010752689,0.09398277093327861,54.22043010752689,0.09398277093327861,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,1.0,entr,3038,428,1449,47.69585253456221,682,-1950.8792669999998,13235.344143000004,3.2094923121562724,-0.5244299104838709,-2.8605267844574778,-0.004155237448918986,54.22043010752689,0.09398277093327861,62.75659824046921,0.2575191445153854,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.9,entr,2447,755,1185,48.426644871270945,1273,1694.9758490000002,13235.344143000004,3.8426983896222833,0.4556386690860215,1.3314814210526318,0.0030964646855033973,54.22043010752689,0.09398277093327861,59.30871956009427,0.18837316152414157,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.8,entr,2133,920,1036,48.570089076418185,1587,4498.1288289999975,13235.344143000004,4.106353912635256,1.2091744163978488,2.8343596906112145,0.007038441743827941,54.22043010752689,0.09398277093327861,57.971014492753625,0.15981119466453228,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.7,entr,1820,1099,902,49.56043956043956,1900,3449.115218000001,13235.344143000004,4.62768559365246,0.927181510215054,1.815323798947369,0.0053704455192689,54.22043010752689,0.09398277093327861,57.8421052631579,0.15967395449838345,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.6,entr,1534,1262,779,50.78226857887876,2186,5073.735305999999,13235.344143000004,5.44914969882854,1.3639073403225803,2.3210134062214083,0.007801478813562858,54.22043010752689,0.09398277093327861,57.73101555352241,0.158633567103808,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.5,entr,1222,1433,638,52.209492635024546,2498,2305.863629000002,13235.344143000004,5.794884957960221,0.6198558142473124,0.9230839187349889,0.0029962200693711594,54.22043010752689,0.09398277093327861,57.36589271417134,0.15450462149681563,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.4,entr,924,1581,488,52.81385281385281,2796,8532.161923000005,13235.344143000004,5.748588432168964,2.2935919147849475,3.0515600582975697,0.008321861865394175,54.22043010752689,0.09398277093327861,56.54506437768241,0.1395616793341042,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.3,entr,628,1720,331,52.70700636942676,3092,10850.500215000002,13235.344143000004,5.517762280965528,2.9168011330645167,3.5092174045924973,0.010487101598477553,54.22043010752689,0.09398277093327861,55.627425614489,0.12107887241769252,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.2,entr,367,1851,201,54.76839237057221,3353,8575.180464000005,13235.344143000004,5.390033374493365,2.305156038709679,2.5574650951386833,0.007917957374086416,54.22043010752689,0.09398277093327861,55.204294661497165,0.1132632060191432,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.1,entr,155,1953,91,58.70967741935483,3565,14193.188476000001,13235.344143000004,4.93716001752802,3.8153732462365593,3.9812590395511926,0.012759167183680883,54.22043010752689,0.09398277093327861,54.78260869565217,0.10476895275314875,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,3,0.0,entr,0,2017,0,100.0,3720,13235.344143000004,13235.344143000004,4.394005544793239,3.557888210483872,3.557888210483872,0.011798363503432843,54.22043010752689,0.09398277093327861,54.22043010752689,0.09398277093327861,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,1.0,std,3147,367,1504,47.79154750556085,573,11377.770294,-15813.256801,2.5290070332404233,3.058540401612903,19.856492659685863,0.03269150250757784,54.03225806451613,0.10666403512498143,64.04886561954625,0.28499143104839714,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.9,std,2889,510,1389,48.07892004153687,831,9441.958614,-15813.256801,2.5447391717443058,2.5381609177419353,11.362164397111913,0.023528848047865036,54.03225806451613,0.10666403512498143,61.371841155234655,0.234408729632142,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.8,std,2418,787,1195,49.421009098428456,1302,-2310.197622000001,-15813.256801,4.368560669121102,-0.6210208661290325,-1.7743453317972357,-0.004222901570570768,54.03225806451613,0.10666403512498143,60.445468509984636,0.22186409013830516,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.7,std,2149,930,1069,49.74406700791066,1571,5728.364318999998,-15813.256801,4.691034727725406,1.5398828814516126,3.646317198599617,0.009100997706365518,54.03225806451613,0.10666403512498143,59.19796308084023,0.19212351317286855,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.6,std,1938,1054,982,50.670794633642934,1782,7137.424204999999,-15813.256801,5.6223073821961425,1.9186624206989245,4.0052885549943875,0.010481167583766254,54.03225806451613,0.10666403512498143,59.14702581369248,0.1933897620274982,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.5,std,1627,1206,823,50.5838967424708,2093,516.9406390000013,-15813.256801,5.712419166957274,0.13896253736559175,0.24698549402771203,0.0006893740494289542,54.03225806451613,0.10666403512498143,57.62064022933588,0.16636794547911973,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.4,std,1307,1357,654,50.03825554705432,2413,-2909.015631,-15813.256801,5.287311204784036,-0.7819934491935484,-1.205559731040199,-0.0031281662008461678,54.03225806451613,0.10666403512498143,56.237049316203894,0.13960997529904523,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.3,std,969,1528,487,50.25799793601651,2751,-5747.726554,-15813.256801,5.375991875234006,-1.5450877833333332,-2.0893226295892404,-0.005911105311337404,54.03225806451613,0.10666403512498143,55.543438749545615,0.12818606346785144,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.2,std,566,1730,286,50.53003533568905,3154,-11004.517914000002,-15813.256801,5.4059981780834505,-2.958203740322581,-3.4890671889663927,-0.010325891514138071,54.03225806451613,0.10666403512498143,54.85098287888396,0.12043445296789773,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.1,std,227,1899,116,51.10132158590308,3493,-16232.456761000001,-15813.256801,5.695212695868735,-4.363563645430108,-4.647139066991126,-0.0146507628530039,54.03225806451613,0.10666403512498143,54.36587460635557,0.11016416492349,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.0,std,0,2010,0,100.0,3720,-15813.256801,-15813.256801,5.323106808530317,-4.250875484139785,-4.250875484139785,-0.0140968079668261,54.03225806451613,0.10666403512498143,54.03225806451613,0.10666403512498143,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,1.0,var,3147,367,1504,47.79154750556085,573,11377.770294,-15813.256801,2.5290070332404233,3.058540401612903,19.856492659685863,0.03269150250757784,54.03225806451613,0.10666403512498143,64.04886561954625,0.28499143104839714,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.9,var,2122,945,1057,49.811498586239395,1598,5734.759082999999,-15813.256801,4.7297242744858305,1.5416019040322577,3.58871031476846,0.009111156652654443,54.03225806451613,0.10666403512498143,59.13642052565707,0.190651791388919,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.8,var,1781,1128,899,50.47725996631106,1939,2066.5705950000006,-15813.256801,5.458299623353945,0.5555297298387099,1.0657919520371328,0.0027793941724303193,54.03225806451613,0.10666403512498143,58.17431665807117,0.17765688667302706,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.7,var,1485,1266,741,49.898989898989896,2235,-2458.8297029999994,-15813.256801,5.200790350343673,-0.660975726612903,-1.1001475181208051,-0.003192604739792777,54.03225806451613,0.10666403512498143,56.644295302013425,0.14879357724105882,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.6,var,1204,1404,598,49.667774086378735,2516,-7771.910155999996,-15813.256801,5.155935107295182,-2.089223160215053,-3.088994497615261,-0.008212043896435381,54.03225806451613,0.10666403512498143,55.80286168521462,0.1354932787469895,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.5,var,943,1537,470,49.840933191940614,2777,-5753.349821999997,-15813.256801,5.272892883102177,-1.5465994145161284,-2.071786036010082,-0.0059168880941945475,54.03225806451613,0.10666403512498143,55.347497299243784,0.12499231423430913,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.4,var,666,1679,335,50.30030030030031,3054,-6522.654638,-15813.256801,5.432776708225008,-1.753401784408602,-2.135774275703995,-0.006568869978001081,54.03225806451613,0.10666403512498143,54.97707924034053,0.12369010724176419,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.3,var,431,1808,229,53.1322505800464,3289,-16149.564123999999,-15813.256801,5.975794739052061,-4.341280678494623,-4.9101745588324714,-0.01457596790656906,54.03225806451613,0.10666403512498143,54.971115840681065,0.12547112563400892,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.2,var,243,1894,127,52.2633744855967,3477,-16228.216843999999,-15813.256801,5.777016269361447,-4.3624238827956985,-4.667304240437158,-0.014646935534825743,54.03225806451613,0.10666403512498143,54.4722461892436,0.11220505796775936,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.1,var,95,1968,53,55.78947368421052,3625,-13984.50061,-15813.256801,5.584893713134589,-3.7592743575268814,-3.857793271724138,-0.012523070336099684,54.03225806451613,0.10666403512498143,54.289655172413795,0.11107531834309009,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.0,var,0,2010,0,100.0,3720,-15813.256801,-15813.256801,5.323106808530317,-4.250875484139785,-4.250875484139785,-0.0140968079668261,54.03225806451613,0.10666403512498143,54.03225806451613,0.10666403512498143,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,1.0,entr,3147,367,1504,47.79154750556085,573,11377.770294,-15813.256801,2.5290070332404233,3.058540401612903,19.856492659685863,0.03269150250757784,54.03225806451613,0.10666403512498143,64.04886561954625,0.28499143104839714,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.9,entr,2359,817,1166,49.427723611699875,1361,-2324.3918770000014,-15813.256801,4.4477039433506445,-0.6248365260752692,-1.7078558978692149,-0.0042488413923197875,54.03225806451613,0.10666403512498143,60.02939015429831,0.21195789472524587,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.8,entr,2048,988,1026,50.09765625,1672,3482.790228,-15813.256801,5.141199675915617,0.9362339322580645,2.0830085095693778,0.005402828744001443,54.03225806451613,0.10666403512498143,59.09090909090909,0.19107787422501518,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.7,entr,1767,1136,893,50.53763440860215,1953,2070.666802,-15813.256801,5.505768551962405,0.5566308607526882,1.060249258576549,0.002784903194515712,54.03225806451613,0.10666403512498143,58.166922683051716,0.17666407208967164,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
Adv-ALSTM,stocknet,0.05,4,0.6,entr,1501,1262,753,50.16655562958028,2219,-2451.648165999999,-15813.256801,5.322926396096664,-0.6590452059139782,-1.1048436980621898,-0.0031832801265191716,54.03225806451613,0.10666403512498143,56.87246507435781,0.15184206666332328,100.0,21585.955813,5.802676293817204,0.01924456118077938,11.548503636747625,57.822580645161295
