method,dataset,test acc,test mcc,test ll,test rs,test ps,test avg prob,valid acc,valid mcc,valid ll,valid rs,valid ps,valid avg prob,prob measure,dropout,run,prob confidence threshold,iterations,run save path,total test predictions,filtered test predictions,filtered test predictions sucessfully,filtered test predictions sucessful ratio,test success score,test failure score,test score,total valid predictions,filtered valid predictions,filtered valid predictions sucessfully,filtered valid predictions sucessful ratio,valid success score,valid failure score,valid score
Adv-ALSTM,stocknet,59.47925142392189,0.19264232471304926,6.50057730692204,0.5492063492063493,0.6178571428571429,0.08562073111534119,55.93731163351416,0.15651765209061955,7.046143826696809,0.7260458839406208,0.5046904315196998,0.09587601572275162,std,0.75,2,1.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,2458,1262,572,0.4532488114104596,2034,1686,0.5467741935483871,1659,896,408,0.45535714285714285,1336,1219,0.5228962818003914
Adv-ALSTM,stocknet,59.50234403173459,0.19282517194397208,6.49633876150196,0.558041958041958,0.6190845616757176,0.08562073111534119,56.09232420826624,0.15979628417243208,7.021623339438024,0.720873786407767,0.5025380710659898,0.09587601572275162,std,0.75,2,0.9,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,2773,947,445,0.4699049630411827,2095,1625,0.5631720430107527,1863,692,321,0.4638728323699422,1366,1189,0.5346379647749511
Adv-ALSTM,stocknet,58.90728476821192,0.18039303096546652,6.59124645914464,0.5571979434447301,0.6109936575052854,0.08562073111534119,56.03576751117735,0.15396398085402924,7.031729308752303,0.7090301003344481,0.5047619047619047,0.09587601572275162,std,0.75,2,0.8,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3020,700,327,0.46714285714285714,2106,1614,0.5661290322580645,2013,542,254,0.46863468634686345,1382,1173,0.5409001956947163
Adv-ALSTM,stocknet,58.570090540118635,0.1728411793993841,6.644468356474029,0.5614355231143552,0.6036625245258339,0.08562073111534119,55.72842998585573,0.14467352121310034,7.081720111955744,0.6975763962065332,0.5038051750380518,0.09587601572275162,std,0.75,2,0.7,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3203,517,241,0.4661508704061896,2117,1603,0.5690860215053763,2121,434,200,0.4608294930875576,1382,1173,0.5409001956947163
Adv-ALSTM,stocknet,58.28402366863905,0.16693261112342198,6.690082401143031,0.5616359447004609,0.6003694581280788,0.08562073111534119,55.54573574900574,0.13610192550704497,7.1125374637343395,0.675568743818002,0.5018368846436444,0.09587601572275162,std,0.75,2,0.6,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3380,340,158,0.4647058823529412,2128,1592,0.5720430107526882,2263,292,133,0.4554794520547945,1390,1165,0.5440313111545988
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.08562073111534119,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.09587601572275162,std,0.75,2,0.5,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.08562073111534119,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.09587601572275162,std,0.75,2,0.4,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.08562073111534119,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.09587601572275162,std,0.75,2,0.3,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.08562073111534119,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.09587601572275162,std,0.75,2,0.2,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.08562073111534119,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.09587601572275162,std,0.75,2,0.1,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.08562073111534119,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.09587601572275162,std,0.75,2,0.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,59.47925142392189,0.19264232471304926,6.50057730692204,0.5492063492063493,0.6178571428571429,0.03041914291679859,55.93731163351416,0.15651765209061955,7.046143826696809,0.7260458839406208,0.5046904315196998,0.03577529266476631,var,0.75,2,1.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,2458,1262,572,0.4532488114104596,2034,1686,0.5467741935483871,1659,896,408,0.45535714285714285,1336,1219,0.5228962818003914
Adv-ALSTM,stocknet,58.410636982065554,0.1694261305520395,6.669781578751951,0.5615942028985508,0.6003873466752744,0.03041914291679859,55.539971949509116,0.1395002466149891,7.112221907543887,0.6927083333333334,0.5034065102195306,0.03577529266476631,var,0.75,2,0.9,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3234,486,223,0.4588477366255144,2112,1608,0.567741935483871,2139,416,188,0.4519230769230769,1376,1179,0.5385518590998043
Adv-ALSTM,stocknet,57.87367819376965,0.15867870902416906,6.7558129742405235,0.5581524763494713,0.5959595959595959,0.03041914291679859,55.569673867005505,0.1354140047045407,7.109152496189253,0.6688867745004757,0.5007122507122507,0.03577529266476631,var,0.75,2,0.8,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3499,221,94,0.4253393665158371,2119,1601,0.5696236559139785,2361,194,90,0.4639175257731959,1402,1153,0.5487279843444227
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.7,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.6,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.5,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.4,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.3,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.2,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.1,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.03041914291679859,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.03577529266476631,var,0.75,2,0.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,59.47925142392189,0.19264232471304926,6.50057730692204,0.5492063492063493,0.6178571428571429,0.09753182084909107,55.93731163351416,0.15651765209061955,7.046143826696809,0.7260458839406208,0.5046904315196998,0.11242716367110699,entr,0.75,2,1.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,2458,1262,572,0.4532488114104596,2034,1686,0.5467741935483871,1659,896,408,0.45535714285714285,1336,1219,0.5228962818003914
Adv-ALSTM,stocknet,59.264399722414986,0.18731303808164654,6.533855588298808,0.5605138607167005,0.6127124907612712,0.09753182084909107,55.888429752066116,0.15340513398323352,7.054853934517584,0.7117852975495916,0.5012325390304027,0.11242716367110699,entr,0.75,2,0.9,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,2882,838,394,0.4701670644391408,2102,1618,0.5650537634408602,1936,619,285,0.4604200323101777,1367,1188,0.5350293542074364
Adv-ALSTM,stocknet,58.81194617656712,0.17841068797549792,6.606436481231709,0.5576066199872692,0.6100278551532033,0.09753182084909107,55.7843137254902,0.1488817193356971,7.072032305890445,0.7059471365638766,0.5023510971786834,0.11242716367110699,entr,0.75,2,0.8,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3047,673,313,0.4650817236255572,2105,1615,0.5658602150537635,2040,515,237,0.4601941747572815,1375,1180,0.538160469667319
Adv-ALSTM,stocknet,58.619602899464226,0.17394099035297822,6.636616606912223,0.5621555419473362,0.6055408970976254,0.09753182084909107,55.71903179876602,0.14489523171667984,7.083126206051762,0.6985138004246284,0.5034429992348891,0.11242716367110699,entr,0.75,2,0.7,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3173,547,255,0.46617915904936014,2115,1605,0.5685483870967742,2107,448,206,0.45982142857142855,1380,1175,0.5401174168297456
Adv-ALSTM,stocknet,58.42730874733313,0.16973309329734515,6.667040638464402,0.5632798573975044,0.6011414077362079,0.09753182084909107,55.69852941176471,0.14229610698080727,7.0870972606627465,0.6893004115226338,0.503003003003003,0.11242716367110699,entr,0.75,2,0.6,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3281,439,204,0.4646924829157175,2121,1599,0.5701612903225807,2176,379,175,0.46174142480211083,1387,1168,0.5428571428571428
Adv-ALSTM,stocknet,58.30127256584788,0.16730175231745328,6.687344223481384,0.5616359447004609,0.600739371534196,0.09753182084909107,55.54573574900574,0.13610192550704497,7.1125374637343395,0.675568743818002,0.5018368846436444,0.11242716367110699,entr,0.75,2,0.5,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3379,341,159,0.4662756598240469,2129,1591,0.5723118279569892,2263,292,133,0.4554794520547945,1390,1165,0.5440313111545988
Adv-ALSTM,stocknet,57.82138794084186,0.15773426506362195,6.764306323960923,0.5572139303482587,0.5964497041420118,0.09753182084909107,55.50865344027016,0.1338221532588161,7.119015660402702,0.6676136363636364,0.5007102272727273,0.11242716367110699,entr,0.75,2,0.4,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3516,204,85,0.4166666666666667,2118,1602,0.5693548387096774,2369,186,85,0.45698924731182794,1400,1155,0.547945205479452
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.09753182084909107,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.11242716367110699,entr,0.75,2,0.3,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.09753182084909107,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.11242716367110699,entr,0.75,2,0.2,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.09753182084909107,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.11242716367110699,entr,0.75,2,0.1,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,57.8494623655914,0.15798984690120868,6.759430310803083,0.560272536687631,0.5945494994438265,0.09753182084909107,55.420743639921724,0.1281682709509451,7.134367598666145,0.6505706760316067,0.5,0.11242716367110699,entr,0.75,2,0.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/2,3720,0,0,0.0,2152,1568,0.578494623655914,2555,0,0,0.0,1416,1139,0.5542074363992172
Adv-ALSTM,stocknet,60.700575815738965,0.2130797641258706,6.299328383065468,0.6234855545200373,0.6171586715867159,0.11578396707773209,53.911900065746224,0.11866281608706668,7.370415845252752,0.7013574660633484,0.48037190082644626,0.10690565407276154,std,0.75,3,1.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,2084,1636,748,0.4572127139364303,2013,1707,0.5411290322580645,1521,1034,420,0.40618955512572535,1240,1315,0.48532289628180036
Adv-ALSTM,stocknet,60.203252032520325,0.20318559367998315,6.377692915414416,0.6305732484076433,0.6059678653404744,0.11578396707773209,55.258669698692444,0.14196556788759587,7.155410746812422,0.7091377091377091,0.49550359712230213,0.10690565407276154,std,0.75,3,0.9,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,2460,1260,588,0.4666666666666667,2069,1651,0.5561827956989247,1759,796,334,0.41959798994974873,1306,1249,0.5111545988258317
Adv-ALSTM,stocknet,59.949256977165646,0.1980582456982435,6.418733693845645,0.6250885896527285,0.6049382716049383,0.11578396707773209,55.886889460154244,0.15380058337013786,7.055086101480506,0.710955710955711,0.5,0.10690565407276154,std,0.75,3,0.8,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,2759,961,462,0.48074921956295524,2116,1604,0.5688172043010753,1945,610,263,0.4311475409836066,1350,1205,0.5283757338551859
Adv-ALSTM,stocknet,59.360426382411724,0.18642951539514394,6.512631219597685,0.6232831916285154,0.5967438948027551,0.11578396707773209,56.1877667140825,0.15671812729444126,7.007626391124146,0.7058823529411765,0.5042016806722689,0.10690565407276154,std,0.75,3,0.7,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3002,718,347,0.4832869080779944,2129,1591,0.5723118279569892,2109,446,197,0.44170403587443946,1382,1173,0.5409001956947163
Adv-ALSTM,stocknet,59.16923076923077,0.18234416544240736,6.54302670592529,0.6253012048192771,0.5955249569707401,0.11578396707773209,56.236129604971154,0.15555405896287794,7.0004015482641435,0.7005988023952096,0.5057636887608069,0.10690565407276154,std,0.75,3,0.6,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3250,470,240,0.5106382978723404,2163,1557,0.5814516129032258,2253,302,135,0.4470198675496689,1402,1153,0.5487279843444227
Adv-ALSTM,stocknet,57.876344086021504,0.1560565498623928,6.750279616059803,0.6142557651991615,0.5851223165252122,0.11578396707773209,56.1252446183953,0.15040056851155528,7.018958634546367,0.6900790166812993,0.5057915057915058,0.10690565407276154,std,0.75,3,0.5,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3720,0,0,0.0,2153,1567,0.578763440860215,2555,0,0,0.0,1434,1121,0.561252446183953
Adv-ALSTM,stocknet,57.876344086021504,0.1560565498623928,6.750279616059803,0.6142557651991615,0.5851223165252122,0.11578396707773209,56.1252446183953,0.15040056851155528,7.018958634546367,0.6900790166812993,0.5057915057915058,0.10690565407276154,std,0.75,3,0.4,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3720,0,0,0.0,2153,1567,0.578763440860215,2555,0,0,0.0,1434,1121,0.561252446183953
Adv-ALSTM,stocknet,57.876344086021504,0.1560565498623928,6.750279616059803,0.6142557651991615,0.5851223165252122,0.11578396707773209,56.1252446183953,0.15040056851155528,7.018958634546367,0.6900790166812993,0.5057915057915058,0.10690565407276154,std,0.75,3,0.3,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3720,0,0,0.0,2153,1567,0.578763440860215,2555,0,0,0.0,1434,1121,0.561252446183953
Adv-ALSTM,stocknet,57.876344086021504,0.1560565498623928,6.750279616059803,0.6142557651991615,0.5851223165252122,0.11578396707773209,56.1252446183953,0.15040056851155528,7.018958634546367,0.6900790166812993,0.5057915057915058,0.10690565407276154,std,0.75,3,0.2,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3720,0,0,0.0,2153,1567,0.578763440860215,2555,0,0,0.0,1434,1121,0.561252446183953
Adv-ALSTM,stocknet,57.876344086021504,0.1560565498623928,6.750279616059803,0.6142557651991615,0.5851223165252122,0.11578396707773209,56.1252446183953,0.15040056851155528,7.018958634546367,0.6900790166812993,0.5057915057915058,0.10690565407276154,std,0.75,3,0.1,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3720,0,0,0.0,2153,1567,0.578763440860215,2555,0,0,0.0,1434,1121,0.561252446183953
Adv-ALSTM,stocknet,57.876344086021504,0.1560565498623928,6.750279616059803,0.6142557651991615,0.5851223165252122,0.11578396707773209,56.1252446183953,0.15040056851155528,7.018958634546367,0.6900790166812993,0.5057915057915058,0.10690565407276154,std,0.75,3,0.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3720,0,0,0.0,2153,1567,0.578763440860215,2555,0,0,0.0,1434,1121,0.561252446183953
Adv-ALSTM,stocknet,60.700575815738965,0.2130797641258706,6.299328383065468,0.6234855545200373,0.6171586715867159,0.041817761957645416,53.911900065746224,0.11866281608706668,7.370415845252752,0.7013574660633484,0.48037190082644626,0.038811732083559036,var,0.75,3,1.0,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,2084,1636,748,0.4572127139364303,2013,1707,0.5411290322580645,1521,1034,420,0.40618955512572535,1240,1315,0.48532289628180036
Adv-ALSTM,stocknet,59.341021416803954,0.18606308588432244,6.515647730795918,0.623948220064725,0.5961657390228818,0.041817761957645416,56.323460272684535,0.15889184130350523,6.98596492965961,0.7071881606765328,0.5064345193035579,0.038811732083559036,var,0.75,3,0.9,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3035,685,333,0.48613138686131385,2134,1586,0.5736559139784946,2127,428,192,0.4485981308411215,1390,1165,0.5440313111545988
Adv-ALSTM,stocknet,58.80790793744467,0.1751465363241863,6.600702640087995,0.6240601503759399,0.5912328767123287,0.041817761957645416,56.51063829787234,0.1608937536320563,6.956569818537294,0.7005758157389635,0.5069444444444444,0.038811732083559036,var,0.75,3,0.8,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3389,331,171,0.5166163141993958,2164,1556,0.5817204301075268,2350,205,99,0.48292682926829267,1427,1128,0.5585127201565557
Adv-ALSTM,stocknet,57.876344086021504,0.1560565498623928,6.750279616059803,0.6142557651991615,0.5851223165252122,0.041817761957645416,56.1252446183953,0.15040056851155528,7.018958634546367,0.6900790166812993,0.5057915057915058,0.038811732083559036,var,0.75,3,0.7,2000,./experiment1/dropout/tmp/stocknet/Adv-ALSTM/0.75/3,3720,0,0,0.0,2153,1567,0.578763440860215,2555,0,0,0.0,1434,1121,0.561252446183953
